 Date__(UT)__HR:MN, , ,            delta,     deldot,  Tru_Anom,
****************************************************************
$$SOE
 2022-Jan-13 05:00, , , 34.1753580497571, -7.0225565,  179.4082,
 2022-Jan-13 06:00, , , 34.1751893085553, -7.0015242,  179.4083,
 2022-Jan-13 07:00, , , 34.1750210735245, -6.9804886,  179.4083,
 2022-Jan-13 08:00, , , 34.1748533447457, -6.9594496,  179.4083,
 2022-Jan-13 09:00, , , 34.1746861222995, -6.9384073,  179.4084,
 2022-Jan-13 10:00, , , 34.1745194062664, -6.9173616,  179.4084,
 2022-Jan-13 11:00, , , 34.1743531967266, -6.8963126,  179.4084,
 2022-Jan-13 12:00, , , 34.1741874937601, -6.8752603,  179.4085,
 2022-Jan-13 13:00, , , 34.1740222974467, -6.8542047,  179.4085,
 2022-Jan-13 14:00, , , 34.1738576078660, -6.8331458,  179.4086,
 2022-Jan-13 15:00, , , 34.1736934250971, -6.8120835,  179.4086,
 2022-Jan-13 16:00, , , 34.1735297492193, -6.7910181,  179.4086,
 2022-Jan-13 17:00, , , 34.1733665803112, -6.7699493,  179.4087,
 2022-Jan-13 18:00, , , 34.1732039184517, -6.7488773,  179.4087,
 2022-Jan-13 19:00, , , 34.1730417637189, -6.7278020,  179.4087,
 2022-Jan-13 20:00, , , 34.1728801161912, -6.7067235,  179.4088,
 2022-Jan-13 21:00, , , 34.1727189759464, -6.6856417,  179.4088,
 2022-Jan-13 22:00, , , 34.1725583430623, -6.6645567,  179.4088,
 2022-Jan-13 23:00, , , 34.1723982176163, -6.6434685,  179.4089,
 2022-Jan-14 00:00, , , 34.1722385996857, -6.6223771,  179.4089,
 2022-Jan-14 01:00, , , 34.1720794893476, -6.6012825,  179.4089,
 2022-Jan-14 02:00, , , 34.1719208866787, -6.5801847,  179.4090,
 2022-Jan-14 03:00, , , 34.1717627917556, -6.5590838,  179.4090,
 2022-Jan-14 04:00, , , 34.1716052046547, -6.5379796,  179.4090,
 2022-Jan-14 05:00, , , 34.1714481254522, -6.5168723,  179.4091,
 2022-Jan-14 06:00, , , 34.1712915542240, -6.4957619,  179.4091,
 2022-Jan-14 07:00, , , 34.1711354910458, -6.4746483,  179.4092,
 2022-Jan-14 08:00, , , 34.1709799359931, -6.4535316,  179.4092,
 2022-Jan-14 09:00, , , 34.1708248891411, -6.4324117,  179.4092,
 2022-Jan-14 10:00, , , 34.1706703505650, -6.4112888,  179.4093,
 2022-Jan-14 11:00, , , 34.1705163203395, -6.3901627,  179.4093,
 2022-Jan-14 12:00, , , 34.1703627985393, -6.3690335,  179.4093,
 2022-Jan-14 13:00, , , 34.1702097852388, -6.3479013,  179.4094,
 2022-Jan-14 14:00, , , 34.1700572805122, -6.3267660,  179.4094,
 2022-Jan-14 15:00, , , 34.1699052844334, -6.3056276,  179.4094,
 2022-Jan-14 16:00, , , 34.1697537970763, -6.2844861,  179.4095,
 2022-Jan-14 17:00, , , 34.1696028185144, -6.2633416,  179.4095,
 2022-Jan-14 18:00, , , 34.1694523488210, -6.2421941,  179.4095,
 2022-Jan-14 19:00, , , 34.1693023880692, -6.2210435,  179.4096,
 2022-Jan-14 20:00, , , 34.1691529363321, -6.1998899,  179.4096,
 2022-Jan-14 21:00, , , 34.1690039936823, -6.1787332,  179.4097,
 2022-Jan-14 22:00, , , 34.1688555601922, -6.1575736,  179.4097,
 2022-Jan-14 23:00, , , 34.1687076359343, -6.1364109,  179.4097,
 2022-Jan-15 00:00, , , 34.1685602209806, -6.1152453,  179.4098,
 2022-Jan-15 01:00, , , 34.1684133154030, -6.0940767,  179.4098,
 2022-Jan-15 02:00, , , 34.1682669192732, -6.0729051,  179.4098,
 2022-Jan-15 03:00, , , 34.1681210326626, -6.0517306,  179.4099,
 2022-Jan-15 04:00, , , 34.1679756556425, -6.0305530,  179.4099,
 2022-Jan-15 05:00, , , 34.1678307882841, -6.0093726,  179.4099,
 2022-Jan-15 06:00, , , 34.1676864306581, -5.9881892,  179.4100,
 2022-Jan-15 07:00, , , 34.1675425828353, -5.9670028,  179.4100,
 2022-Jan-15 08:00, , , 34.1673992448861, -5.9458136,  179.4100,
 2022-Jan-15 09:00, , , 34.1672564168807, -5.9246214,  179.4101,
 2022-Jan-15 10:00, , , 34.1671140988894, -5.9034263,  179.4101,
 2022-Jan-15 11:00, , , 34.1669722909819, -5.8822283,  179.4101,
 2022-Jan-15 12:00, , , 34.1668309932279, -5.8610275,  179.4102,
 2022-Jan-15 13:00, , , 34.1666902056969, -5.8398237,  179.4102,
 2022-Jan-15 14:00, , , 34.1665499284582, -5.8186171,  179.4103,
 2022-Jan-15 15:00, , , 34.1664101615808, -5.7974076,  179.4103,
 2022-Jan-15 16:00, , , 34.1662709051338, -5.7761952,  179.4103,
 2022-Jan-15 17:00, , , 34.1661321591858, -5.7549800,  179.4104,
 2022-Jan-15 18:00, , , 34.1659939238053, -5.7337619,  179.4104,
 2022-Jan-15 19:00, , , 34.1658561990606, -5.7125411,  179.4104,
 2022-Jan-15 20:00, , , 34.1657189850200, -5.6913173,  179.4105,
 2022-Jan-15 21:00, , , 34.1655822817513, -5.6700908,  179.4105,
 2022-Jan-15 22:00, , , 34.1654460893223, -5.6488615,  179.4105,
 2022-Jan-15 23:00, , , 34.1653104078005, -5.6276293,  179.4106,
 2022-Jan-16 00:00, , , 34.1651752372535, -5.6063944,  179.4106,
 2022-Jan-16 01:00, , , 34.1650405777483, -5.5851566,  179.4106,
 2022-Jan-16 02:00, , , 34.1649064293521, -5.5639161,  179.4107,
 2022-Jan-16 03:00, , , 34.1647727921315, -5.5426728,  179.4107,
 2022-Jan-16 04:00, , , 34.1646396661534, -5.5214267,  179.4108,
 2022-Jan-16 05:00, , , 34.1645070514842, -5.5001779,  179.4108,
 2022-Jan-16 06:00, , , 34.1643749481901, -5.4789263,  179.4108,
 2022-Jan-16 07:00, , , 34.1642433563373, -5.4576720,  179.4109,
 2022-Jan-16 08:00, , , 34.1641122759918, -5.4364150,  179.4109,
 2022-Jan-16 09:00, , , 34.1639817072192, -5.4151552,  179.4109,
 2022-Jan-16 10:00, , , 34.1638516500852, -5.3938927,  179.4110,
 2022-Jan-16 11:00, , , 34.1637221046552, -5.3726275,  179.4110,
 2022-Jan-16 12:00, , , 34.1635930709944, -5.3513596,  179.4110,
 2022-Jan-16 13:00, , , 34.1634645491679, -5.3300889,  179.4111,
 2022-Jan-16 14:00, , , 34.1633365392405, -5.3088156,  179.4111,
 2022-Jan-16 15:00, , , 34.1632090412770, -5.2875396,  179.4111,
 2022-Jan-16 16:00, , , 34.1630820553420, -5.2662609,  179.4112,
 2022-Jan-16 17:00, , , 34.1629555814997, -5.2449796,  179.4112,
 2022-Jan-16 18:00, , , 34.1628296198143, -5.2236956,  179.4112,
 2022-Jan-16 19:00, , , 34.1627041703501, -5.2024089,  179.4113,
 2022-Jan-16 20:00, , , 34.1625792331707, -5.1811196,  179.4113,
 2022-Jan-16 21:00, , , 34.1624548083399, -5.1598276,  179.4114,
 2022-Jan-16 22:00, , , 34.1623308959213, -5.1385330,  179.4114,
 2022-Jan-16 23:00, , , 34.1622074959781, -5.1172358,  179.4114,
 2022-Jan-17 00:00, , , 34.1620846085737, -5.0959359,  179.4115,
 2022-Jan-17 01:00, , , 34.1619622337710, -5.0746335,  179.4115,
 2022-Jan-17 02:00, , , 34.1618403716329, -5.0533284,  179.4115,
 2022-Jan-17 03:00, , , 34.1617190222222, -5.0320207,  179.4116,
 2022-Jan-17 04:00, , , 34.1615981856015, -5.0107104,  179.4116,
 2022-Jan-17 05:00, , , 34.1614778618330, -4.9893975,  179.4116,
 2022-Jan-17 06:00, , , 34.1613580509791, -4.9680821,  179.4117,
 2022-Jan-17 07:00, , , 34.1612387531018, -4.9467640,  179.4117,
 2022-Jan-17 08:00, , , 34.1611199682632, -4.9254434,  179.4117,
 2022-Jan-17 09:00, , , 34.1610016965249, -4.9041203,  179.4118,
 2022-Jan-17 10:00, , , 34.1608839379485, -4.8827945,  179.4118,
 2022-Jan-17 11:00, , , 34.1607666925956, -4.8614663,  179.4119,
 2022-Jan-17 12:00, , , 34.1606499605274, -4.8401355,  179.4119,
 2022-Jan-17 13:00, , , 34.1605337418052, -4.8188021,  179.4119,
 2022-Jan-17 14:00, , , 34.1604180364898, -4.7974662,  179.4120,
 2022-Jan-17 15:00, , , 34.1603028446422, -4.7761278,  179.4120,
 2022-Jan-17 16:00, , , 34.1601881663231, -4.7547869,  179.4120,
 2022-Jan-17 17:00, , , 34.1600740015930, -4.7334434,  179.4121,
 2022-Jan-17 18:00, , , 34.1599603505124, -4.7120975,  179.4121,
 2022-Jan-17 19:00, , , 34.1598472131415, -4.6907490,  179.4121,
 2022-Jan-17 20:00, , , 34.1597345895405, -4.6693980,  179.4122,
 2022-Jan-17 21:00, , , 34.1596224797692, -4.6480446,  179.4122,
 2022-Jan-17 22:00, , , 34.1595108838875, -4.6266887,  179.4122,
 2022-Jan-17 23:00, , , 34.1593998019552, -4.6053303,  179.4123,
 2022-Jan-18 00:00, , , 34.1592892340317, -4.5839694,  179.4123,
 2022-Jan-18 01:00, , , 34.1591791801765, -4.5626061,  179.4124,
 2022-Jan-18 02:00, , , 34.1590696404488, -4.5412403,  179.4124,
 2022-Jan-18 03:00, , , 34.1589606149078, -4.5198720,  179.4124,
 2022-Jan-18 04:00, , , 34.1588521036123, -4.4985013,  179.4125,
 2022-Jan-18 05:00, , , 34.1587441066212, -4.4771282,  179.4125,
 2022-Jan-18 06:00, , , 34.1586366239933, -4.4557526,  179.4125,
 2022-Jan-18 07:00, , , 34.1585296557871, -4.4343746,  179.4126,
 2022-Jan-18 08:00, , , 34.1584232020611, -4.4129942,  179.4126,
 2022-Jan-18 09:00, , , 34.1583172628734, -4.3916113,  179.4126,
 2022-Jan-18 10:00, , , 34.1582118382823, -4.3702260,  179.4127,
 2022-Jan-18 11:00, , , 34.1581069283459, -4.3488384,  179.4127,
 2022-Jan-18 12:00, , , 34.1580025331218, -4.3274483,  179.4127,
 2022-Jan-18 13:00, , , 34.1578986526680, -4.3060558,  179.4128,
 2022-Jan-18 14:00, , , 34.1577952870421, -4.2846609,  179.4128,
 2022-Jan-18 15:00, , , 34.1576924363015, -4.2632637,  179.4128,
 2022-Jan-18 16:00, , , 34.1575901005035, -4.2418641,  179.4129,
 2022-Jan-18 17:00, , , 34.1574882797055, -4.2204620,  179.4129,
 2022-Jan-18 18:00, , , 34.1573869739645, -4.1990577,  179.4130,
 2022-Jan-18 19:00, , , 34.1572861833374, -4.1776509,  179.4130,
 2022-Jan-18 20:00, , , 34.1571859078812, -4.1562418,  179.4130,
 2022-Jan-18 21:00, , , 34.1570861476524, -4.1348304,  179.4131,
 2022-Jan-18 22:00, , , 34.1569869027078, -4.1134166,  179.4131,
 2022-Jan-18 23:00, , , 34.1568881731038, -4.0920004,  179.4131,
 2022-Jan-19 00:00, , , 34.1567899588966, -4.0705819,  179.4132,
 2022-Jan-19 01:00, , , 34.1566922601425, -4.0491611,  179.4132,
 2022-Jan-19 02:00, , , 34.1565950768976, -4.0277380,  179.4132,
 2022-Jan-19 03:00, , , 34.1564984092178, -4.0063125,  179.4133,
 2022-Jan-19 04:00, , , 34.1564022571590, -3.9848847,  179.4133,
 2022-Jan-19 05:00, , , 34.1563066207768, -3.9634546,  179.4133,
 2022-Jan-19 06:00, , , 34.1562115001269, -3.9420222,  179.4134,
 2022-Jan-19 07:00, , , 34.1561168952647, -3.9205875,  179.4134,
 2022-Jan-19 08:00, , , 34.1560228062455, -3.8991505,  179.4135,
 2022-Jan-19 09:00, , , 34.1559292331246, -3.8777112,  179.4135,
 2022-Jan-19 10:00, , , 34.1558361759571, -3.8562696,  179.4135,
 2022-Jan-19 11:00, , , 34.1557436347979, -3.8348257,  179.4136,
 2022-Jan-19 12:00, , , 34.1556516097020, -3.8133796,  179.4136,
 2022-Jan-19 13:00, , , 34.1555601007239, -3.7919312,  179.4136,
 2022-Jan-19 14:00, , , 34.1554691079185, -3.7704805,  179.4137,
 2022-Jan-19 15:00, , , 34.1553786313401, -3.7490275,  179.4137,
 2022-Jan-19 16:00, , , 34.1552886710431, -3.7275723,  179.4137,
 2022-Jan-19 17:00, , , 34.1551992270819, -3.7061149,  179.4138,
 2022-Jan-19 18:00, , , 34.1551102995105, -3.6846552,  179.4138,
 2022-Jan-19 19:00, , , 34.1550218883830, -3.6631932,  179.4138,
 2022-Jan-19 20:00, , , 34.1549339937533, -3.6417290,  179.4139,
 2022-Jan-19 21:00, , , 34.1548466156752, -3.6202626,  179.4139,
 2022-Jan-19 22:00, , , 34.1547597542024, -3.5987940,  179.4140,
 2022-Jan-19 23:00, , , 34.1546734093885, -3.5773231,  179.4140,
 2022-Jan-20 00:00, , , 34.1545875812868, -3.5558500,  179.4140,
 2022-Jan-20 01:00, , , 34.1545022699508, -3.5343747,  179.4141,
 2022-Jan-20 02:00, , , 34.1544174754336, -3.5128972,  179.4141,
 2022-Jan-20 03:00, , , 34.1543331977884, -3.4914175,  179.4141,
 2022-Jan-20 04:00, , , 34.1542494370682, -3.4699356,  179.4142,
 2022-Jan-20 05:00, , , 34.1541661933258, -3.4484515,  179.4142,
 2022-Jan-20 06:00, , , 34.1540834666139, -3.4269652,  179.4142,
 2022-Jan-20 07:00, , , 34.1540012569854, -3.4054767,  179.4143,
 2022-Jan-20 08:00, , , 34.1539195644926, -3.3839860,  179.4143,
 2022-Jan-20 09:00, , , 34.1538383891880, -3.3624932,  179.4143,
 2022-Jan-20 10:00, , , 34.1537577311239, -3.3409982,  179.4144,
 2022-Jan-20 11:00, , , 34.1536775903525, -3.3195010,  179.4144,
 2022-Jan-20 12:00, , , 34.1535979669260, -3.2980016,  179.4144,
 2022-Jan-20 13:00, , , 34.1535188608962, -3.2765001,  179.4145,
 2022-Jan-20 14:00, , , 34.1534402723150, -3.2549965,  179.4145,
 2022-Jan-20 15:00, , , 34.1533622012342, -3.2334907,  179.4146,
 2022-Jan-20 16:00, , , 34.1532846477054, -3.2119827,  179.4146,
 2022-Jan-20 17:00, , , 34.1532076117801, -3.1904726,  179.4146,
 2022-Jan-20 18:00, , , 34.1531310935098, -3.1689604,  179.4147,
 2022-Jan-20 19:00, , , 34.1530550929457, -3.1474461,  179.4147,
 2022-Jan-20 20:00, , , 34.1529796101391, -3.1259296,  179.4147,
 2022-Jan-20 21:00, , , 34.1529046451409, -3.1044110,  179.4148,
 2022-Jan-20 22:00, , , 34.1528301980022, -3.0828903,  179.4148,
 2022-Jan-20 23:00, , , 34.1527562687738, -3.0613675,  179.4148,
 2022-Jan-21 00:00, , , 34.1526828575065, -3.0398426,  179.4149,
 2022-Jan-21 01:00, , , 34.1526099642508, -3.0183155,  179.4149,
 2022-Jan-21 02:00, , , 34.1525375890573, -2.9967864,  179.4149,
 2022-Jan-21 03:00, , , 34.1524657319763, -2.9752552,  179.4150,
 2022-Jan-21 04:00, , , 34.1523943930583, -2.9537219,  179.4150,
 2022-Jan-21 05:00, , , 34.1523235723533, -2.9321865,  179.4151,
 2022-Jan-21 06:00, , , 34.1522532699113, -2.9106491,  179.4151,
 2022-Jan-21 07:00, , , 34.1521834857825, -2.8891095,  179.4151,
 2022-Jan-21 08:00, , , 34.1521142200165, -2.8675679,  179.4152,
 2022-Jan-21 09:00, , , 34.1520454726631, -2.8460243,  179.4152,
 2022-Jan-21 10:00, , , 34.1519772437720, -2.8244785,  179.4152,
 2022-Jan-21 11:00, , , 34.1519095333925, -2.8029307,  179.4153,
 2022-Jan-21 12:00, , , 34.1518423415741, -2.7813809,  179.4153,
 2022-Jan-21 13:00, , , 34.1517756683661, -2.7598290,  179.4153,
 2022-Jan-21 14:00, , , 34.1517095138177, -2.7382751,  179.4154,
 2022-Jan-21 15:00, , , 34.1516438779777, -2.7167192,  179.4154,
 2022-Jan-21 16:00, , , 34.1515787608953, -2.6951612,  179.4154,
 2022-Jan-21 17:00, , , 34.1515141626191, -2.6736012,  179.4155,
 2022-Jan-21 18:00, , , 34.1514500831980, -2.6520392,  179.4155,
 2022-Jan-21 19:00, , , 34.1513865226803, -2.6304751,  179.4155,
 2022-Jan-21 20:00, , , 34.1513234811147, -2.6089091,  179.4156,
 2022-Jan-21 21:00, , , 34.1512609585495, -2.5873410,  179.4156,
 2022-Jan-21 22:00, , , 34.1511989550329, -2.5657709,  179.4157,
 2022-Jan-21 23:00, , , 34.1511374706129, -2.5441989,  179.4157,
 2022-Jan-22 00:00, , , 34.1510765053377, -2.5226248,  179.4157,
 2022-Jan-22 01:00, , , 34.1510160592550, -2.5010488,  179.4158,
 2022-Jan-22 02:00, , , 34.1509561324127, -2.4794707,  179.4158,
 2022-Jan-22 03:00, , , 34.1508967248583, -2.4578907,  179.4158,
 2022-Jan-22 04:00, , , 34.1508378366395, -2.4363088,  179.4159,
 2022-Jan-22 05:00, , , 34.1507794678035, -2.4147248,  179.4159,
 2022-Jan-22 06:00, , , 34.1507216183977, -2.3931389,  179.4159,
 2022-Jan-22 07:00, , , 34.1506642884692, -2.3715511,  179.4160,
 2022-Jan-22 08:00, , , 34.1506074780651, -2.3499613,  179.4160,
 2022-Jan-22 09:00, , , 34.1505511872322, -2.3283695,  179.4160,
 2022-Jan-22 10:00, , , 34.1504954160174, -2.3067758,  179.4161,
 2022-Jan-22 11:00, , , 34.1504401644674, -2.2851802,  179.4161,
 2022-Jan-22 12:00, , , 34.1503854326287, -2.2635826,  179.4162,
 2022-Jan-22 13:00, , , 34.1503312205476, -2.2419831,  179.4162,
 2022-Jan-22 14:00, , , 34.1502775282706, -2.2203817,  179.4162,
 2022-Jan-22 15:00, , , 34.1502243558438, -2.1987784,  179.4163,
 2022-Jan-22 16:00, , , 34.1501717033131, -2.1771731,  179.4163,
 2022-Jan-22 17:00, , , 34.1501195707247, -2.1555660,  179.4163,
 2022-Jan-22 18:00, , , 34.1500679581241, -2.1339569,  179.4164,
 2022-Jan-22 19:00, , , 34.1500168655571, -2.1123460,  179.4164,
 2022-Jan-22 20:00, , , 34.1499662930693, -2.0907332,  179.4164,
 2022-Jan-22 21:00, , , 34.1499162407060, -2.0691184,  179.4165,
 2022-Jan-22 22:00, , , 34.1498667085124, -2.0475018,  179.4165,
 2022-Jan-22 23:00, , , 34.1498176965339, -2.0258834,  179.4165,
 2022-Jan-23 00:00, , , 34.1497692048152, -2.0042630,  179.4166,
 2022-Jan-23 01:00, , , 34.1497212334014, -1.9826408,  179.4166,
 2022-Jan-23 02:00, , , 34.1496737823371, -1.9610168,  179.4166,
 2022-Jan-23 03:00, , , 34.1496268516671, -1.9393909,  179.4167,
 2022-Jan-23 04:00, , , 34.1495804414356, -1.9177631,  179.4167,
 2022-Jan-23 05:00, , , 34.1495345516871, -1.8961335,  179.4168,
 2022-Jan-23 06:00, , , 34.1494891824658, -1.8745021,  179.4168,
 2022-Jan-23 07:00, , , 34.1494443338157, -1.8528689,  179.4168,
 2022-Jan-23 08:00, , , 34.1494000057808, -1.8312338,  179.4169,
 2022-Jan-23 09:00, , , 34.1493561984048, -1.8095969,  179.4169,
 2022-Jan-23 10:00, , , 34.1493129117313, -1.7879582,  179.4169,
 2022-Jan-23 11:00, , , 34.1492701458039, -1.7663177,  179.4170,
 2022-Jan-23 12:00, , , 34.1492279006658, -1.7446754,  179.4170,
 2022-Jan-23 13:00, , , 34.1491861763604, -1.7230313,  179.4170,
 2022-Jan-23 14:00, , , 34.1491449729306, -1.7013854,  179.4171,
 2022-Jan-23 15:00, , , 34.1491042904194, -1.6797378,  179.4171,
 2022-Jan-23 16:00, , , 34.1490641288695, -1.6580883,  179.4171,
 2022-Jan-23 17:00, , , 34.1490244883235, -1.6364371,  179.4172,
 2022-Jan-23 18:00, , , 34.1489853688240, -1.6147842,  179.4172,
 2022-Jan-23 19:00, , , 34.1489467704131, -1.5931295,  179.4173,
 2022-Jan-23 20:00, , , 34.1489086931331, -1.5714730,  179.4173,
 2022-Jan-23 21:00, , , 34.1488711370260, -1.5498148,  179.4173,
 2022-Jan-23 22:00, , , 34.1488341021336, -1.5281548,  179.4174,
 2022-Jan-23 23:00, , , 34.1487975884975, -1.5064932,  179.4174,
 2022-Jan-24 00:00, , , 34.1487615961594, -1.4848298,  179.4174,
 2022-Jan-24 01:00, , , 34.1487261251606, -1.4631647,  179.4175,
 2022-Jan-24 02:00, , , 34.1486911755423, -1.4414978,  179.4175,
 2022-Jan-24 03:00, , , 34.1486567473456, -1.4198293,  179.4175,
 2022-Jan-24 04:00, , , 34.1486228406113, -1.3981591,  179.4176,
 2022-Jan-24 05:00, , , 34.1485894553801, -1.3764872,  179.4176,
 2022-Jan-24 06:00, , , 34.1485565916926, -1.3548136,  179.4176,
 2022-Jan-24 07:00, , , 34.1485242495892, -1.3331383,  179.4177,
 2022-Jan-24 08:00, , , 34.1484924291100, -1.3114614,  179.4177,
 2022-Jan-24 09:00, , , 34.1484611302952, -1.2897828,  179.4178,
 2022-Jan-24 10:00, , , 34.1484303531845, -1.2681026,  179.4178,
 2022-Jan-24 11:00, , , 34.1484000978177, -1.2464207,  179.4178,
 2022-Jan-24 12:00, , , 34.1483703642343, -1.2247372,  179.4179,
 2022-Jan-24 13:00, , , 34.1483411524736, -1.2030520,  179.4179,
 2022-Jan-24 14:00, , , 34.1483124625747, -1.1813652,  179.4179,
 2022-Jan-24 15:00, , , 34.1482842945766, -1.1596768,  179.4180,
 2022-Jan-24 16:00, , , 34.1482566485181, -1.1379868,  179.4180,
 2022-Jan-24 17:00, , , 34.1482295244378, -1.1162952,  179.4180,
 2022-Jan-24 18:00, , , 34.1482029223741, -1.0946020,  179.4181,
 2022-Jan-24 19:00, , , 34.1481768423653, -1.0729072,  179.4181,
 2022-Jan-24 20:00, , , 34.1481512844492, -1.0512109,  179.4181,
 2022-Jan-24 21:00, , , 34.1481262486639, -1.0295130,  179.4182,
 2022-Jan-24 22:00, , , 34.1481017350469, -1.0078135,  179.4182,
 2022-Jan-24 23:00, , , 34.1480777436356, -0.9861124,  179.4182,
 2022-Jan-25 00:00, , , 34.1480542744673, -0.9644099,  179.4183,
 2022-Jan-25 01:00, , , 34.1480313275790, -0.9427058,  179.4183,
 2022-Jan-25 02:00, , , 34.1480089030076, -0.9210001,  179.4184,
 2022-Jan-25 03:00, , , 34.1479870007896, -0.8992930,  179.4184,
 2022-Jan-25 04:00, , , 34.1479656209616, -0.8775843,  179.4184,
 2022-Jan-25 05:00, , , 34.1479447635596, -0.8558741,  179.4185,
 2022-Jan-25 06:00, , , 34.1479244286198, -0.8341625,  179.4185,
 2022-Jan-25 07:00, , , 34.1479046161778, -0.8124493,  179.4185,
 2022-Jan-25 08:00, , , 34.1478853262692, -0.7907347,  179.4186,
 2022-Jan-25 09:00, , , 34.1478665589294, -0.7690186,  179.4186,
 2022-Jan-25 10:00, , , 34.1478483141934, -0.7473011,  179.4186,
 2022-Jan-25 11:00, , , 34.1478305920962, -0.7255821,  179.4187,
 2022-Jan-25 12:00, , , 34.1478133926724, -0.7038617,  179.4187,
 2022-Jan-25 13:00, , , 34.1477967159565, -0.6821399,  179.4187,
 2022-Jan-25 14:00, , , 34.1477805619826, -0.6604166,  179.4188,
 2022-Jan-25 15:00, , , 34.1477649307846, -0.6386920,  179.4188,
 2022-Jan-25 16:00, , , 34.1477498223965, -0.6169659,  179.4189,
 2022-Jan-25 17:00, , , 34.1477352368515, -0.5952385,  179.4189,
 2022-Jan-25 18:00, , , 34.1477211741829, -0.5735097,  179.4189,
 2022-Jan-25 19:00, , , 34.1477076344238, -0.5517795,  179.4190,
 2022-Jan-25 20:00, , , 34.1476946176068, -0.5300479,  179.4190,
 2022-Jan-25 21:00, , , 34.1476821237645, -0.5083151,  179.4190,
 2022-Jan-25 22:00, , , 34.1476701529290, -0.4865808,  179.4191,
 2022-Jan-25 23:00, , , 34.1476587051324, -0.4648453,  179.4191,
 2022-Jan-26 00:00, , , 34.1476477804063, -0.4431085,  179.4191,
 2022-Jan-26 01:00, , , 34.1476373787823, -0.4213703,  179.4192,
 2022-Jan-26 02:00, , , 34.1476275002914, -0.3996309,  179.4192,
 2022-Jan-26 03:00, , , 34.1476181449646, -0.3778901,  179.4192,
 2022-Jan-26 04:00, , , 34.1476093128325, -0.3561481,  179.4193,
 2022-Jan-26 05:00, , , 34.1476010039255, -0.3344049,  179.4193,
 2022-Jan-26 06:00, , , 34.1475932182736, -0.3126604,  179.4193,
 2022-Jan-26 07:00, , , 34.1475859559067, -0.2909147,  179.4194,
 2022-Jan-26 08:00, , , 34.1475792168542, -0.2691678,  179.4194,
 2022-Jan-26 09:00, , , 34.1475730011454, -0.2474196,  179.4195,
 2022-Jan-26 10:00, , , 34.1475673088092, -0.2256703,  179.4195,
 2022-Jan-26 11:00, , , 34.1475621398741, -0.2039197,  179.4195,
 2022-Jan-26 12:00, , , 34.1475574943685, -0.1821680,  179.4196,
 2022-Jan-26 13:00, , , 34.1475533723205, -0.1604152,  179.4196,
 2022-Jan-26 14:00, , , 34.1475497737577, -0.1386612,  179.4196,
 2022-Jan-26 15:00, , , 34.1475466987076, -0.1169060,  179.4197,
 2022-Jan-26 16:00, , , 34.1475441471971, -0.0951498,  179.4197,
 2022-Jan-26 17:00, , , 34.1475421192532, -0.0733924,  179.4197,
 2022-Jan-26 18:00, , , 34.1475406149021, -0.0516340,  179.4198,
 2022-Jan-26 19:00, , , 34.1475396341701, -0.0298745,  179.4198,
 2022-Jan-26 20:00, , , 34.1475391770829, -0.0081139,  179.4198,
 2022-Jan-26 21:00, , , 34.1475392436660,  0.0136478,  179.4199,
 2022-Jan-26 22:00, , , 34.1475398339444,  0.0354104,  179.4199,
 2022-Jan-26 23:00, , , 34.1475409479430,  0.0571741,  179.4200,
 2022-Jan-27 00:00, , , 34.1475425856861,  0.0789389,  179.4200,
 2022-Jan-27 01:00, , , 34.1475447471978,  0.1007046,  179.4200,
 2022-Jan-27 02:00, , , 34.1475474325019,  0.1224712,  179.4201,
 2022-Jan-27 03:00, , , 34.1475506416217,  0.1442389,  179.4201,
 2022-Jan-27 04:00, , , 34.1475543745802,  0.1660075,  179.4201,
 2022-Jan-27 05:00, , , 34.1475586314001,  0.1877770,  179.4202,
 2022-Jan-27 06:00, , , 34.1475634121035,  0.2095474,  179.4202,
 2022-Jan-27 07:00, , , 34.1475687167124,  0.2313188,  179.4202,
 2022-Jan-27 08:00, , , 34.1475745452482,  0.2530910,  179.4203,
 2022-Jan-27 09:00, , , 34.1475808977322,  0.2748641,  179.4203,
 2022-Jan-27 10:00, , , 34.1475877741851,  0.2966380,  179.4203,
 2022-Jan-27 11:00, , , 34.1475951746270,  0.3184128,  179.4204,
 2022-Jan-27 12:00, , , 34.1476030990782,  0.3401884,  179.4204,
 2022-Jan-27 13:00, , , 34.1476115475580,  0.3619648,  179.4204,
 2022-Jan-27 14:00, , , 34.1476205200856,  0.3837420,  179.4205,
 2022-Jan-27 15:00, , , 34.1476300166798,  0.4055200,  179.4205,
 2022-Jan-27 16:00, , , 34.1476400373588,  0.4272987,  179.4206,
 2022-Jan-27 17:00, , , 34.1476505821406,  0.4490782,  179.4206,
 2022-Jan-27 18:00, , , 34.1476616510426,  0.4708584,  179.4206,
 2022-Jan-27 19:00, , , 34.1476732440819,  0.4926392,  179.4207,
 2022-Jan-27 20:00, , , 34.1476853612751,  0.5144208,  179.4207,
 2022-Jan-27 21:00, , , 34.1476980026383,  0.5362030,  179.4207,
 2022-Jan-27 22:00, , , 34.1477111681874,  0.5579859,  179.4208,
 2022-Jan-27 23:00, , , 34.1477248579376,  0.5797694,  179.4208,
 2022-Jan-28 00:00, , , 34.1477390719037,  0.6015535,  179.4208,
 2022-Jan-28 01:00, , , 34.1477538101001,  0.6233381,  179.4209,
